start_date	gating_id
2020-09-26T00:11:28+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-26T01:02:32+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-26T04:02:47+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-26T05:02:52+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-26T08:00:07+00:00	74cd4c6a-49d3-40d6-95e8-53688a709786
2020-09-26T11:00:23+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-26T12:00:28+00:00	b742f579-0a08-40f3-99f5-f1acae4e143c
2020-09-26T16:00:48+00:00	b339ba29-eb68-4cd8-813b-1c39bcb59a29
2020-09-26T20:01:37+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-26T21:01:42+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-27T02:00:12+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-27T04:00:22+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-27T06:01:13+00:00	74cd4c6a-49d3-40d6-95e8-53688a709786
2020-09-27T08:01:24+00:00	62183d84-711e-4c65-b8dd-9817aaba7b78
2020-09-27T10:01:34+00:00	b742f579-0a08-40f3-99f5-f1acae4e143c
2020-09-27T11:02:29+00:00	b339ba29-eb68-4cd8-813b-1c39bcb59a29
2020-09-27T20:01:46+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-28T00:00:01+00:00	995d1868-248e-422d-8800-dabeb1f14244
2020-09-28T01:00:07+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-28T02:00:11+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-28T03:00:17+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-28T05:01:01+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-28T06:01:06+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-28T09:02:02+00:00	b339ba29-eb68-4cd8-813b-1c39bcb59a29
2020-09-28T15:00:18+00:00	b742f579-0a08-40f3-99f5-f1acae4e143c
2020-09-28T18:01:13+00:00	b339ba29-eb68-4cd8-813b-1c39bcb59a29
2020-09-28T19:01:18+00:00	24e90a31-6e1f-457d-a5d1-a557542fc575
2020-09-28T20:01:23+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-28T23:02:26+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-29T02:00:31+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-29T04:00:41+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-29T05:00:46+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-29T06:01:37+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-29T08:01:47+00:00	74cd4c6a-49d3-40d6-95e8-53688a709786
2020-09-29T09:01:52+00:00	9dee4ad7-4aa0-4c0c-a1ef-363225286d0f
2020-09-29T10:02:42+00:00	62183d84-711e-4c65-b8dd-9817aaba7b78
2020-09-29T14:00:46+00:00	b742f579-0a08-40f3-99f5-f1acae4e143c
2020-09-29T18:01:49+00:00	62183d84-711e-4c65-b8dd-9817aaba7b78
2020-09-29T21:02:04+00:00	d5f0c188-6c5b-4a58-82e2-38c61c3b7f20
2020-09-30T01:02:18+00:00	2c851878-9d3e-4b35-84f8-24942c38bd7c
2020-09-30T07:02:48+00:00	85cdd3cb-0fb7-49b2-b67f-cc8e39fa611c
2020-09-30T10:00:03+00:00	74cd4c6a-49d3-40d6-95e8-53688a709786
2020-09-30T11:00:08+00:00	62183d84-711e-4c65-b8dd-9817aaba7b78
2020-09-30T15:00:36+00:00	4504d7e2-bb17-4846-b57b-d5aa88fb769f
2020-09-30T17:24:51+00:00	995d1868-248e-422d-8800-dabeb1f14244
