start_date	gating_id
2025-05-27T00:00:00+00:00	00981b99-787a-4023-9d16-537f2f24726a
2025-05-29T00:00:00+00:00	bbcac241-ac4f-4a7e-ad3e-1d61e858fb38
2025-05-31T00:00:00+00:00	680caa5e-9d8c-4dd1-89ca-d7221d256b45
2025-06-03T00:00:00+00:00	6db7a741-b0ca-42b7-af9c-39327f5010ef
2025-06-06T00:00:00+00:00	57457874-61bf-4756-859a-2d14f52ba456
2025-06-07T00:00:00+00:00	1149fc66-dc4e-43a8-ad0d-f6c4bb5b1819
2025-06-08T00:00:00+00:00	8ffc0e0e-fffc-4611-8495-cae5cda5a346
2025-06-10T00:00:00+00:00	61f76392-f98a-44dc-a6e5-071b7f8d0aa4
2025-06-11T00:00:00+00:00	7f9947bf-8874-4b70-b35e-9d4ba489f21c
2025-06-13T00:00:00+00:00	8965b2a4-588f-416f-9b10-5fb47267f502
2025-06-15T00:00:00+00:00	ed79c35f-1164-4533-8073-5fee59e00aa5
