start_date	gating_id
2024-01-12T00:00:00Z	eeea0597-916b-4071-ab28-f4c0c0bb6e5c
2024-01-16T15:00:00Z	25ecfc63-39f3-4a30-a598-19cdc84c6d6a
2024-01-18T15:00:00Z	320881e3-411c-4233-89bd-53177705213f
