start_date	gating_id
2019-09-22T04:41:20+00:00	5a9fbf21-22de-4881-92cf-ce212eb33243
2019-09-22T06:02:27+00:00	bad4780d-3eff-40dd-87d3-05c68fa5fd88
2019-09-23T00:00:02+00:00	0b2ff49b-fa32-4532-989c-233482cce958
2019-09-23T03:00:14+00:00	18139c57-64fa-4230-89ba-c2657bfa9ba1
2019-09-23T06:00:28+00:00	6908ea1d-85bf-4736-8ef3-35d1672d477e
2019-09-23T08:00:38+00:00	659e9be1-31b4-4b3e-94d5-7eacfe4883d7
2019-09-23T09:00:43+00:00	6908ea1d-85bf-4736-8ef3-35d1672d477e
2019-09-23T10:00:48+00:00	659e9be1-31b4-4b3e-94d5-7eacfe4883d7
2019-09-23T15:01:11+00:00	c29a261b-2b44-4cd4-ac5d-03ddaa57daae
2019-09-23T16:01:19+00:00	48473c1b-6200-4c64-aa1d-94f6ff28e6e9
2019-09-23T18:01:29+00:00	0b2ff49b-fa32-4532-989c-233482cce958
2019-09-23T19:01:34+00:00	33297f9b-5558-41d9-ac40-fdcc21debdde
2019-09-24T00:00:02+00:00	0b2ff49b-fa32-4532-989c-233482cce958
2019-09-24T02:00:11+00:00	48473c1b-6200-4c64-aa1d-94f6ff28e6e9
2019-09-24T03:00:16+00:00	5c89718d-6289-4118-9964-8efce9d0bdd6
2019-09-24T06:00:31+00:00	c29a261b-2b44-4cd4-ac5d-03ddaa57daae
2019-09-24T07:00:36+00:00	6908ea1d-85bf-4736-8ef3-35d1672d477e
2019-09-24T11:00:57+00:00	659e9be1-31b4-4b3e-94d5-7eacfe4883d7
2019-09-24T15:01:18+00:00	d1e5a0fb-4ad2-47f1-9c23-a34897d9b5d3
2019-09-24T18:01:26+00:00	49c72a52-5135-483c-959f-c53ad0cb15e9
