start_date	gating_id
2026-01-08T13:00:00+00:00	338f3861-376e-456e-a560-05de7457189a
2026-01-09T21:00:00+00:00	ecc34c57-15f9-4357-b983-3abdc8e0cc0c
2026-01-10T21:00:00+00:00	7cfb0aeb-4b3c-4f19-b76e-55d41cf69807
2026-01-11T21:00:00+00:00	97873f28-4c09-44e4-8b49-b5c89c364319
2026-01-12T21:00:00+00:00	29d25539-9153-4134-a81e-9cba2511a712
2026-01-13T21:00:00+00:00	d0315038-1a78-413f-a768-203df89cc99c
2026-01-14T21:00:00+00:00	dfa571f8-4ae0-497f-b928-f16acae506ac
2026-01-15T21:00:00+00:00	4c332dc1-bf83-4498-a79e-b0d1b0d14510
2026-01-16T21:00:00+00:00	53baf845-ff0b-4f44-9926-6108ff0fb67a
2026-01-17T21:00:00+00:00	17ba8240-66e9-4fe0-ab66-1ce0ceb70ea6
