start_date	gating_id
2022-07-29T22:25:29+00:00	eb360feb-71a4-4873-abee-a01ed969bb5e
2022-07-30T00:00:02+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-07-30T01:00:07+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-07-30T02:00:12+00:00	d1c14016-79c0-4fff-a570-87a3afd0e6d7
2022-07-30T03:00:17+00:00	0d24ddd1-f61c-4779-8bf4-d3d6fd67067b
2022-07-30T07:00:38+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-07-30T11:00:58+00:00	c80cce72-e39e-4fe8-b59f-8a0eeff9c018
2022-07-30T18:01:37+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-07-30T21:02:38+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-07-31T00:00:02+00:00	d1c14016-79c0-4fff-a570-87a3afd0e6d7
2022-07-31T05:00:27+00:00	0d24ddd1-f61c-4779-8bf4-d3d6fd67067b
2022-07-31T09:00:47+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-07-31T10:00:52+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-07-31T13:01:07+00:00	ef6fb61a-9d11-4e43-a130-c82298bc6e99
2022-07-31T18:02:02+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-07-31T20:02:12+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-08-01T02:00:12+00:00	d1c14016-79c0-4fff-a570-87a3afd0e6d7
2022-08-01T05:01:32+00:00	0d24ddd1-f61c-4779-8bf4-d3d6fd67067b
2022-08-01T09:02:28+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-08-01T10:02:33+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-08-01T13:02:48+00:00	ef6fb61a-9d11-4e43-a130-c82298bc6e99
2022-08-01T18:00:48+00:00	8f9164df-f747-43db-9bea-457c453b1fe7
2022-08-01T21:01:49+00:00	9e430122-5519-4754-8d05-4d279f0decb4
2022-08-02T02:00:12+00:00	d1c14016-79c0-4fff-a570-87a3afd0e6d7
2022-08-02T05:01:03+00:00	f8681714-a509-418b-9b1d-753f54eab7fb
