start_date	gating_id
2020-08-06T17:49:30+00:00	32bc4635-9481-48ac-ab4c-634f1164481c
2020-08-06T18:01:30+00:00	7225f2cf-4c87-4e1f-82ed-e59ac1c1626c
2020-08-06T23:00:02+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-07T00:00:01+00:00	32bc4635-9481-48ac-ab4c-634f1164481c
2020-08-07T04:08:55+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-07T05:03:00+00:00	32bc4635-9481-48ac-ab4c-634f1164481c
2020-08-07T06:00:05+00:00	4a2a1553-9691-4a17-b44c-53ad945073aa
2020-08-07T07:00:10+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-07T09:00:20+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-07T15:00:52+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-07T17:01:02+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-07T20:02:06+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-07T21:02:11+00:00	4a2a1553-9691-4a17-b44c-53ad945073aa
2020-08-07T22:02:58+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-07T23:00:03+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-08T02:01:02+00:00	32bc4635-9481-48ac-ab4c-634f1164481c
2020-08-08T03:01:08+00:00	4a2a1553-9691-4a17-b44c-53ad945073aa
2020-08-08T04:01:13+00:00	7225f2cf-4c87-4e1f-82ed-e59ac1c1626c
2020-08-08T05:01:18+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-08T08:02:14+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-08T09:02:19+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-08T12:00:25+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-08T13:00:30+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-08T21:02:36+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-08T22:02:41+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-08T23:00:30+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-09T01:00:07+00:00	9fd9475e-20f8-4c61-b5a1-c949a9b03061
2020-08-09T04:00:22+00:00	3eab19fe-dc5b-4130-b99a-f3fd8e84f4a1
2020-08-09T06:00:32+00:00	9fd9475e-20f8-4c61-b5a1-c949a9b03061
2020-08-09T07:00:37+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-09T09:00:47+00:00	71f64a7c-f18a-4ed6-bbac-39af455a5ca4
2020-08-09T10:00:52+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-09T12:01:02+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-09T20:02:22+00:00	71f64a7c-f18a-4ed6-bbac-39af455a5ca4
2020-08-09T21:00:12+00:00	5a974287-c516-47f3-b115-63cd9149edce
2020-08-09T22:00:18+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-09T23:00:23+00:00	9fd9475e-20f8-4c61-b5a1-c949a9b03061
2020-08-10T05:00:27+00:00	3eab19fe-dc5b-4130-b99a-f3fd8e84f4a1
2020-08-10T06:00:32+00:00	9fd9475e-20f8-4c61-b5a1-c949a9b03061
2020-08-10T07:00:37+00:00	e8d0bfd0-0fe4-4445-8e54-f95ed85bf4e3
2020-08-10T08:00:43+00:00	71f64a7c-f18a-4ed6-bbac-39af455a5ca4
2020-08-10T09:00:47+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-10T12:01:02+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-10T13:01:36+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-10T16:01:51+00:00	95933318-ab86-4094-8464-61ae76e08676
2020-08-10T20:02:57+00:00	03c3bc5a-8cff-44ee-9222-8c0366194d9e
2020-08-10T21:00:45+00:00	7225f2cf-4c87-4e1f-82ed-e59ac1c1626c
2020-08-11T03:11:48+00:00	71f64a7c-f18a-4ed6-bbac-39af455a5ca4
2020-08-11T04:02:52+00:00	9fd9475e-20f8-4c61-b5a1-c949a9b03061
