start_date	gating_id
2024-12-30T00:00:00+00:00	badfedd4-d137-4d64-8d3a-184f77dcbb55
2024-12-31T00:00:00+00:00	e9d26a8b-b944-4217-b045-0657114ae7bf
2025-01-01T00:00:00+00:00	2fc3c4a2-585a-4503-8ce2-126cf2b13d9d
2025-01-02T00:00:00+00:00	1ea94c77-799d-4c9b-b95d-3d3b888c675e
2025-01-03T00:00:00+00:00	1775309f-3ce7-4ca9-acbf-ecd724d23214
2025-01-04T00:00:00+00:00	cf0f6483-b61d-4908-81c2-c49db96b5f03
2025-01-05T00:00:00+00:00	fb26ccfd-a8b1-4793-beb8-f953583b3ee8
2025-01-06T00:00:00+00:00	f2b79882-3aec-4c2f-ac03-3b7f8a0d48a5
2025-01-07T00:00:00+00:00	3f83b2d2-eac4-4a7b-9596-f9858784e225
2025-01-08T00:00:00+00:00	32330adb-2238-48d0-af9b-8fb38aa724f9
2025-01-09T00:00:00+00:00	c855fe7f-0a4b-4de8-a5b5-d1868b0c4781
