id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
4ae60b62-4b00-4d5f-a7b0-56772b31f97c	2026-04-24T21:33:25+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4ae60b62-4b00-4d5f-a7b0-56772b31f97c	2026-04-24T21:33:25+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4ae60b62-4b00-4d5f-a7b0-56772b31f97c	2026-04-24T21:33:25+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4ae60b62-4b00-4d5f-a7b0-56772b31f97c	2026-04-24T21:33:25+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4ae60b62-4b00-4d5f-a7b0-56772b31f97c	2026-04-24T21:33:25+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4a32dee2-395e-4138-b8ed-00e07e7caa64	2026-04-24T21:36:12+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4a32dee2-395e-4138-b8ed-00e07e7caa64	2026-04-24T21:36:12+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4a32dee2-395e-4138-b8ed-00e07e7caa64	2026-04-24T21:36:12+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4a32dee2-395e-4138-b8ed-00e07e7caa64	2026-04-24T21:36:12+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4a32dee2-395e-4138-b8ed-00e07e7caa64	2026-04-24T21:36:12+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
da5d0f20-b40c-4eb3-9f39-4d624f967014	2026-04-24T21:37:57+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
da5d0f20-b40c-4eb3-9f39-4d624f967014	2026-04-24T21:37:57+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
da5d0f20-b40c-4eb3-9f39-4d624f967014	2026-04-24T21:37:57+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
da5d0f20-b40c-4eb3-9f39-4d624f967014	2026-04-24T21:37:57+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
da5d0f20-b40c-4eb3-9f39-4d624f967014	2026-04-24T21:37:57+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d504d8cc-48e2-4ee3-991d-93dd1cd2a1bc	2026-04-24T21:39:49+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d504d8cc-48e2-4ee3-991d-93dd1cd2a1bc	2026-04-24T21:39:49+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d504d8cc-48e2-4ee3-991d-93dd1cd2a1bc	2026-04-24T21:39:49+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d504d8cc-48e2-4ee3-991d-93dd1cd2a1bc	2026-04-24T21:39:49+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d504d8cc-48e2-4ee3-991d-93dd1cd2a1bc	2026-04-24T21:39:49+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4efc6d2b-97c6-40cc-aaeb-e4dacdf5da04	2026-04-24T21:41:47+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4efc6d2b-97c6-40cc-aaeb-e4dacdf5da04	2026-04-24T21:41:47+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4efc6d2b-97c6-40cc-aaeb-e4dacdf5da04	2026-04-24T21:41:47+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
4efc6d2b-97c6-40cc-aaeb-e4dacdf5da04	2026-04-24T21:41:47+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
4efc6d2b-97c6-40cc-aaeb-e4dacdf5da04	2026-04-24T21:41:47+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
2ba0ad4e-856b-4829-9c22-21508f2789fe	2026-04-24T21:48:23+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2ba0ad4e-856b-4829-9c22-21508f2789fe	2026-04-24T21:48:23+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2ba0ad4e-856b-4829-9c22-21508f2789fe	2026-04-24T21:48:23+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2ba0ad4e-856b-4829-9c22-21508f2789fe	2026-04-24T21:48:23+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
2ba0ad4e-856b-4829-9c22-21508f2789fe	2026-04-24T21:48:23+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c0902a2a-cc7a-4c02-b02d-a5395ea54dc3	2026-04-24T21:51:22+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c0902a2a-cc7a-4c02-b02d-a5395ea54dc3	2026-04-24T21:51:22+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c0902a2a-cc7a-4c02-b02d-a5395ea54dc3	2026-04-24T21:51:22+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c0902a2a-cc7a-4c02-b02d-a5395ea54dc3	2026-04-24T21:51:22+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c0902a2a-cc7a-4c02-b02d-a5395ea54dc3	2026-04-24T21:51:22+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
317d181a-b757-427b-a317-292c80856f30	2026-04-24T21:58:19+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
317d181a-b757-427b-a317-292c80856f30	2026-04-24T21:58:19+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
317d181a-b757-427b-a317-292c80856f30	2026-04-24T21:58:19+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
317d181a-b757-427b-a317-292c80856f30	2026-04-24T21:58:19+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
317d181a-b757-427b-a317-292c80856f30	2026-04-24T21:58:19+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3b67d4b5-adb0-45f9-b4f7-f48cc2443861	2026-04-24T22:03:04+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3b67d4b5-adb0-45f9-b4f7-f48cc2443861	2026-04-24T22:03:04+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3b67d4b5-adb0-45f9-b4f7-f48cc2443861	2026-04-24T22:03:04+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3b67d4b5-adb0-45f9-b4f7-f48cc2443861	2026-04-24T22:03:04+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3b67d4b5-adb0-45f9-b4f7-f48cc2443861	2026-04-24T22:03:04+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
60a89802-43a9-4aa0-b413-b2118933fc31	2026-04-24T22:05:46+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
60a89802-43a9-4aa0-b413-b2118933fc31	2026-04-24T22:05:46+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
60a89802-43a9-4aa0-b413-b2118933fc31	2026-04-24T22:05:46+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
60a89802-43a9-4aa0-b413-b2118933fc31	2026-04-24T22:05:46+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
60a89802-43a9-4aa0-b413-b2118933fc31	2026-04-24T22:05:46+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b18a6243-d347-49e3-b642-a1cca17d81a0	2026-04-24T22:13:10+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b18a6243-d347-49e3-b642-a1cca17d81a0	2026-04-24T22:13:10+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b18a6243-d347-49e3-b642-a1cca17d81a0	2026-04-24T22:13:10+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b18a6243-d347-49e3-b642-a1cca17d81a0	2026-04-24T22:13:10+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b18a6243-d347-49e3-b642-a1cca17d81a0	2026-04-24T22:13:10+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
2164a746-b5ed-4fc6-889f-3f34fbae1ffd	2026-04-24T22:22:33+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2164a746-b5ed-4fc6-889f-3f34fbae1ffd	2026-04-24T22:22:33+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2164a746-b5ed-4fc6-889f-3f34fbae1ffd	2026-04-24T22:22:33+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
2164a746-b5ed-4fc6-889f-3f34fbae1ffd	2026-04-24T22:22:33+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
2164a746-b5ed-4fc6-889f-3f34fbae1ffd	2026-04-24T22:22:33+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
346ebef5-4a02-4ffb-95aa-a000b8cb9a40	2026-04-29T23:06:02+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
346ebef5-4a02-4ffb-95aa-a000b8cb9a40	2026-04-29T23:06:02+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
346ebef5-4a02-4ffb-95aa-a000b8cb9a40	2026-04-29T23:06:02+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
346ebef5-4a02-4ffb-95aa-a000b8cb9a40	2026-04-29T23:06:02+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
346ebef5-4a02-4ffb-95aa-a000b8cb9a40	2026-04-29T23:06:02+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
61b4127e-bb1b-4eec-bf0b-f073cd70ba22	2026-04-29T23:08:20+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
61b4127e-bb1b-4eec-bf0b-f073cd70ba22	2026-04-29T23:08:20+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
61b4127e-bb1b-4eec-bf0b-f073cd70ba22	2026-04-29T23:08:20+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
61b4127e-bb1b-4eec-bf0b-f073cd70ba22	2026-04-29T23:08:20+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
61b4127e-bb1b-4eec-bf0b-f073cd70ba22	2026-04-29T23:08:20+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f5ac7a26-bf4d-434a-9a83-90e45c21c14a	2026-04-29T23:11:09+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f5ac7a26-bf4d-434a-9a83-90e45c21c14a	2026-04-29T23:11:09+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f5ac7a26-bf4d-434a-9a83-90e45c21c14a	2026-04-29T23:11:09+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f5ac7a26-bf4d-434a-9a83-90e45c21c14a	2026-04-29T23:11:09+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f5ac7a26-bf4d-434a-9a83-90e45c21c14a	2026-04-29T23:11:09+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
a505dadc-6fbb-41ae-ba92-bd821f815a9f	2026-04-29T23:14:11+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
a505dadc-6fbb-41ae-ba92-bd821f815a9f	2026-04-29T23:14:11+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
a505dadc-6fbb-41ae-ba92-bd821f815a9f	2026-04-29T23:14:11+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
a505dadc-6fbb-41ae-ba92-bd821f815a9f	2026-04-29T23:14:11+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
a505dadc-6fbb-41ae-ba92-bd821f815a9f	2026-04-29T23:14:11+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c92834e4-bb5d-4782-af26-a6532d2709e3	2026-04-29T23:19:20+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c92834e4-bb5d-4782-af26-a6532d2709e3	2026-04-29T23:19:20+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c92834e4-bb5d-4782-af26-a6532d2709e3	2026-04-29T23:19:20+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c92834e4-bb5d-4782-af26-a6532d2709e3	2026-04-29T23:19:20+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c92834e4-bb5d-4782-af26-a6532d2709e3	2026-04-29T23:19:20+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
cc027cc7-0e21-4f22-bad9-3b2b437855e1	2026-04-29T23:23:34+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
cc027cc7-0e21-4f22-bad9-3b2b437855e1	2026-04-29T23:23:34+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
cc027cc7-0e21-4f22-bad9-3b2b437855e1	2026-04-29T23:23:34+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
cc027cc7-0e21-4f22-bad9-3b2b437855e1	2026-04-29T23:23:34+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
cc027cc7-0e21-4f22-bad9-3b2b437855e1	2026-04-29T23:23:34+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b9019b26-793a-46d3-ae75-72bebc5a7aea	2026-04-29T23:25:53+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b9019b26-793a-46d3-ae75-72bebc5a7aea	2026-04-29T23:25:53+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b9019b26-793a-46d3-ae75-72bebc5a7aea	2026-04-29T23:25:53+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b9019b26-793a-46d3-ae75-72bebc5a7aea	2026-04-29T23:25:53+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b9019b26-793a-46d3-ae75-72bebc5a7aea	2026-04-29T23:25:53+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d2bac39a-8a05-4aaa-9c94-aa9c501ced83	2026-04-29T23:28:07+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d2bac39a-8a05-4aaa-9c94-aa9c501ced83	2026-04-29T23:28:07+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d2bac39a-8a05-4aaa-9c94-aa9c501ced83	2026-04-29T23:28:07+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
d2bac39a-8a05-4aaa-9c94-aa9c501ced83	2026-04-29T23:28:07+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
d2bac39a-8a05-4aaa-9c94-aa9c501ced83	2026-04-29T23:28:07+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
fb0f51bb-2ccb-43a5-aa4c-e3a7b6f4e888	2026-04-29T23:29:46+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fb0f51bb-2ccb-43a5-aa4c-e3a7b6f4e888	2026-04-29T23:29:46+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fb0f51bb-2ccb-43a5-aa4c-e3a7b6f4e888	2026-04-29T23:29:46+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fb0f51bb-2ccb-43a5-aa4c-e3a7b6f4e888	2026-04-29T23:29:46+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
fb0f51bb-2ccb-43a5-aa4c-e3a7b6f4e888	2026-04-29T23:29:46+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3d5f0e0c-0999-407d-ae90-fa37e2f33aee	2026-04-29T23:31:12+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3d5f0e0c-0999-407d-ae90-fa37e2f33aee	2026-04-29T23:31:12+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3d5f0e0c-0999-407d-ae90-fa37e2f33aee	2026-04-29T23:31:12+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3d5f0e0c-0999-407d-ae90-fa37e2f33aee	2026-04-29T23:31:12+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3d5f0e0c-0999-407d-ae90-fa37e2f33aee	2026-04-29T23:31:12+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
34d2bfbd-a75f-461d-a19d-484a199f07cc	2026-04-29T23:32:30+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
34d2bfbd-a75f-461d-a19d-484a199f07cc	2026-04-29T23:32:30+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
34d2bfbd-a75f-461d-a19d-484a199f07cc	2026-04-29T23:32:30+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
34d2bfbd-a75f-461d-a19d-484a199f07cc	2026-04-29T23:32:30+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
34d2bfbd-a75f-461d-a19d-484a199f07cc	2026-04-29T23:32:30+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
8b2aefef-4767-4ea5-99fc-679a17914499	2026-05-21T00:00:14+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
8b2aefef-4767-4ea5-99fc-679a17914499	2026-05-21T00:00:14+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
8b2aefef-4767-4ea5-99fc-679a17914499	2026-05-21T00:00:14+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
8b2aefef-4767-4ea5-99fc-679a17914499	2026-05-21T00:00:14+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
