pop	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	point_order	gating_id
beads	244.3434755672105	NA	NA	328.7277036176696	NA	NA	1	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	265.0319063545171	NA	NA	223.44651847916103	NA	NA	2	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	331.4103346360572	NA	NA	164.74350140151287	NA	NA	3	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	414.41353765409184	NA	NA	285.14504715256714	NA	NA	4	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	647.9920948131245	NA	NA	428.1075622404251	NA	NA	5	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	717.2845467636342	NA	NA	655.940308457923	NA	NA	6	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	597.4097336602343	NA	NA	820.2234973042664	NA	NA	7	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	366.84940074888345	NA	NA	820.2234973042664	NA	NA	8	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	276.0240139572098	NA	NA	503.6719047456197	NA	NA	9	0dd38c60-224e-4ab8-97af-98494b8c1af5
croco	896.9316749140045	NA	NA	91.39070867506578	NA	NA	1	0dd38c60-224e-4ab8-97af-98494b8c1af5
croco	1521.2218274798174	NA	NA	93.26665440856522	NA	NA	2	0dd38c60-224e-4ab8-97af-98494b8c1af5
croco	1292.9976082708515	NA	NA	182.3601995779236	NA	NA	3	0dd38c60-224e-4ab8-97af-98494b8c1af5
croco	717.2845467636342	NA	NA	137.2110576459475	NA	NA	4	0dd38c60-224e-4ab8-97af-98494b8c1af5
croco	953.3062083049988	NA	NA	87.75125539257569	NA	NA	5	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	130.15048572842204	NA	NA	NA	2.4556538538246677	NA	1	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	647.9920948131245	NA	NA	NA	2.26396514173248	NA	2	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	2580.035818918884	NA	NA	NA	2.0872396795650885	NA	3	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	3795.670014360224	NA	NA	NA	4.8014322987942295	NA	4	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	3499.3794376380893	NA	NA	NA	31.77135015042274	NA	5	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	3499.3794376380893	NA	NA	NA	315.63677635250906	NA	6	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	3499.3794376380893	NA	NA	NA	3842.2273665884	NA	7	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	702.85723730626	NA	NA	NA	3689.218300304415	NA	8	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	147.025245531297	NA	NA	NA	1256.734758457841	NA	9	0dd38c60-224e-4ab8-97af-98494b8c1af5
picoeuk	76.73837638042527	NA	NA	NA	18.35600344562044	NA	10	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	1.4015706573680209	NA	NA	NA	1.5388880319824416	NA	1	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	6.837771092267469	NA	NA	NA	1.477604875515232	NA	2	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	13.644027047513818	NA	NA	NA	2.948399502561104	NA	3	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	2.1042729075090376	NA	NA	NA	4.081088219001195	NA	4	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	1.120849003157144	NA	NA	NA	2.4556538538246677	NA	5	0dd38c60-224e-4ab8-97af-98494b8c1af5
prochloro	1.2407059833837948	NA	NA	NA	1.8476776362138805	NA	6	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	9.087731866855716	NA	NA	1.8856042813705696	NA	NA	1	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	24.100411913327388	NA	NA	1.92430943376502	NA	NA	2	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	60.13403777192393	NA	NA	5.207966991660291	NA	NA	3	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	11.363795025677977	NA	NA	9.388030028742987	NA	NA	4	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	5.144860587356391	NA	NA	3.8397497675473367	NA	NA	5	0dd38c60-224e-4ab8-97af-98494b8c1af5
synecho	5.468228713475635	NA	NA	2.310436777744457	NA	NA	6	0dd38c60-224e-4ab8-97af-98494b8c1af5
beads	NA	NA	NA	349.6948661241724	42.49105855228377	NA	1	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
beads	NA	NA	NA	203.5715504671126	34.022005832588505	NA	2	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
beads	NA	NA	NA	175.4004785635537	44.49547024358533	NA	3	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
beads	NA	NA	NA	1472.5662404378952	437.8452569546368	NA	4	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
beads	NA	NA	NA	1699.6470367631975	310.08427602869375	NA	5	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
croco	NA	NA	NA	274.4899801238381	355.52181009977124	NA	1	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
croco	NA	NA	NA	42.55670211684482	336.00272396164996	NA	2	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
croco	NA	NA	NA	60.29748289128783	1178.428110096743	NA	3	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
picoeuk	65.77859014984234	NA	NA	NA	3346.1666113705664	NA	1	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
picoeuk	21.696965342730675	NA	NA	NA	10.057393050826764	NA	2	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
picoeuk	3244.5916146087075	NA	NA	NA	1.851509647137884	NA	3	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
picoeuk	3275.6232041288013	NA	NA	NA	3673.067180765089	NA	4	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
prochloro	4.01904048488962	NA	NA	NA	4.886048545533136	NA	1	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
prochloro	1.6935889431463444	NA	NA	NA	1.8767400539180892	NA	2	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
prochloro	4.622028528014215	NA	NA	NA	1.2751317347306634	NA	3	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
prochloro	12.435247786341497	NA	NA	NA	1.5494618348505793	NA	4	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
prochloro	11.36357793219073	NA	NA	NA	4.018584960924651	NA	5	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
synecho	14.196046918204608	NA	NA	9.714935071264886	NA	NA	1	12344fa0-ceb3-4d47-acc6-24c5cd97b6e5
