id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
66958bc7-4534-4362-99ff-f8b49f9cd4de	2026-04-13T23:30:24+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
66958bc7-4534-4362-99ff-f8b49f9cd4de	2026-04-13T23:30:24+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
66958bc7-4534-4362-99ff-f8b49f9cd4de	2026-04-13T23:30:24+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
66958bc7-4534-4362-99ff-f8b49f9cd4de	2026-04-13T23:30:24+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
66958bc7-4534-4362-99ff-f8b49f9cd4de	2026-04-13T23:30:24+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
68cacd77-226d-4d13-86da-8bacf91fdf2d	2026-04-13T23:43:49+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
68cacd77-226d-4d13-86da-8bacf91fdf2d	2026-04-13T23:43:49+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
68cacd77-226d-4d13-86da-8bacf91fdf2d	2026-04-13T23:43:49+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
68cacd77-226d-4d13-86da-8bacf91fdf2d	2026-04-13T23:43:49+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
68cacd77-226d-4d13-86da-8bacf91fdf2d	2026-04-13T23:43:49+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b475776d-8e62-4dc6-ad9d-6bdf7ee07fac	2026-04-13T23:57:08+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b475776d-8e62-4dc6-ad9d-6bdf7ee07fac	2026-04-13T23:57:08+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b475776d-8e62-4dc6-ad9d-6bdf7ee07fac	2026-04-13T23:57:08+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b475776d-8e62-4dc6-ad9d-6bdf7ee07fac	2026-04-13T23:57:08+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b475776d-8e62-4dc6-ad9d-6bdf7ee07fac	2026-04-13T23:57:08+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3830fba9-a1de-41e5-af92-bddbba00d475	2026-04-14T00:10:25+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3830fba9-a1de-41e5-af92-bddbba00d475	2026-04-14T00:10:25+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3830fba9-a1de-41e5-af92-bddbba00d475	2026-04-14T00:10:25+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3830fba9-a1de-41e5-af92-bddbba00d475	2026-04-14T00:10:25+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3830fba9-a1de-41e5-af92-bddbba00d475	2026-04-14T00:10:25+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
86a435fc-c40a-4634-a2a3-9d4819232287	2026-04-14T00:15:59+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
86a435fc-c40a-4634-a2a3-9d4819232287	2026-04-14T00:15:59+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
86a435fc-c40a-4634-a2a3-9d4819232287	2026-04-14T00:15:59+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
86a435fc-c40a-4634-a2a3-9d4819232287	2026-04-14T00:15:59+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
86a435fc-c40a-4634-a2a3-9d4819232287	2026-04-14T00:15:59+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
74bf6e88-6ba4-4c5f-9cf5-6fafba443f88	2026-04-14T00:19:37+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
74bf6e88-6ba4-4c5f-9cf5-6fafba443f88	2026-04-14T00:19:37+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
74bf6e88-6ba4-4c5f-9cf5-6fafba443f88	2026-04-14T00:19:37+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
74bf6e88-6ba4-4c5f-9cf5-6fafba443f88	2026-04-14T00:19:37+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
74bf6e88-6ba4-4c5f-9cf5-6fafba443f88	2026-04-14T00:19:37+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3e0ad3e1-2238-4c73-87a6-1e0e022ffe12	2026-04-14T00:24:50+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3e0ad3e1-2238-4c73-87a6-1e0e022ffe12	2026-04-14T00:24:50+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3e0ad3e1-2238-4c73-87a6-1e0e022ffe12	2026-04-14T00:24:50+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
3e0ad3e1-2238-4c73-87a6-1e0e022ffe12	2026-04-14T00:24:50+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
3e0ad3e1-2238-4c73-87a6-1e0e022ffe12	2026-04-14T00:24:50+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f6b49df8-efc8-4470-98d8-672ecfa3857d	2026-04-15T20:26:19+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f6b49df8-efc8-4470-98d8-672ecfa3857d	2026-04-15T20:26:19+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f6b49df8-efc8-4470-98d8-672ecfa3857d	2026-04-15T20:26:19+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
f6b49df8-efc8-4470-98d8-672ecfa3857d	2026-04-15T20:26:19+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
f6b49df8-efc8-4470-98d8-672ecfa3857d	2026-04-15T20:26:19+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
80dea84c-ab2b-4fdc-9d2b-d1e8f5b22c6f	2026-04-15T20:30:01+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
80dea84c-ab2b-4fdc-9d2b-d1e8f5b22c6f	2026-04-15T20:30:01+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
80dea84c-ab2b-4fdc-9d2b-d1e8f5b22c6f	2026-04-15T20:30:01+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
80dea84c-ab2b-4fdc-9d2b-d1e8f5b22c6f	2026-04-15T20:30:01+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
80dea84c-ab2b-4fdc-9d2b-d1e8f5b22c6f	2026-04-15T20:30:01+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c70dc024-0e74-45cb-aec7-84fe3c497c0a	2026-04-15T20:34:41+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c70dc024-0e74-45cb-aec7-84fe3c497c0a	2026-04-15T20:34:41+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c70dc024-0e74-45cb-aec7-84fe3c497c0a	2026-04-15T20:34:41+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c70dc024-0e74-45cb-aec7-84fe3c497c0a	2026-04-15T20:34:41+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c70dc024-0e74-45cb-aec7-84fe3c497c0a	2026-04-15T20:34:41+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b955048c-a204-4c74-b16d-f997fce424d5	2026-04-15T20:38:30+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b955048c-a204-4c74-b16d-f997fce424d5	2026-04-15T20:38:30+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b955048c-a204-4c74-b16d-f997fce424d5	2026-04-15T20:38:30+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b955048c-a204-4c74-b16d-f997fce424d5	2026-04-15T20:38:30+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b955048c-a204-4c74-b16d-f997fce424d5	2026-04-15T20:38:30+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c32938f0-9966-48c7-9be5-06400967955c	2026-04-15T20:39:32+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c32938f0-9966-48c7-9be5-06400967955c	2026-04-15T20:39:32+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c32938f0-9966-48c7-9be5-06400967955c	2026-04-15T20:39:32+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
c32938f0-9966-48c7-9be5-06400967955c	2026-04-15T20:39:32+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
c32938f0-9966-48c7-9be5-06400967955c	2026-04-15T20:39:32+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
1f72def5-77b8-4f36-bf25-c742d1249f54	2026-04-15T20:46:38+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
1f72def5-77b8-4f36-bf25-c742d1249f54	2026-04-15T20:46:38+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
1f72def5-77b8-4f36-bf25-c742d1249f54	2026-04-15T20:46:38+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
1f72def5-77b8-4f36-bf25-c742d1249f54	2026-04-15T20:46:38+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
1f72def5-77b8-4f36-bf25-c742d1249f54	2026-04-15T20:46:38+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
fe9c7ba0-87d3-4287-aad1-6e3d922bde85	2026-04-15T20:50:06+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fe9c7ba0-87d3-4287-aad1-6e3d922bde85	2026-04-15T20:50:06+00:00	2	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fe9c7ba0-87d3-4287-aad1-6e3d922bde85	2026-04-15T20:50:06+00:00	3	croco	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
fe9c7ba0-87d3-4287-aad1-6e3d922bde85	2026-04-15T20:50:06+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
fe9c7ba0-87d3-4287-aad1-6e3d922bde85	2026-04-15T20:50:06+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
381db121-4eb2-41e1-97f7-e5acc0a2fe35	2026-04-29T23:15:27+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b37cda9b-8676-4621-b94f-d2e8b5c040b5	2026-04-29T23:19:49+00:00	1	beads	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
309a3359-787c-460b-8110-a13a8bb676ad	2026-08-07T00:54:34+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
309a3359-787c-460b-8110-a13a8bb676ad	2026-08-07T00:54:34+00:00	2	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
309a3359-787c-460b-8110-a13a8bb676ad	2026-08-07T00:54:34+00:00	3	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
309a3359-787c-460b-8110-a13a8bb676ad	2026-08-07T00:54:34+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
309a3359-787c-460b-8110-a13a8bb676ad	2026-08-07T00:54:34+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b4b94d2c-c421-4d9b-9e60-3fc3fb81674e	2026-08-07T01:06:38+00:00	1	beads	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
b4b94d2c-c421-4d9b-9e60-3fc3fb81674e	2026-08-07T01:06:38+00:00	2	croco	manual	chl_small	pe	NA	NA	NA	NA	NA	NA
b4b94d2c-c421-4d9b-9e60-3fc3fb81674e	2026-08-07T01:06:38+00:00	3	synecho	manual	fsc_small	pe	NA	NA	NA	NA	NA	NA
b4b94d2c-c421-4d9b-9e60-3fc3fb81674e	2026-08-07T01:06:38+00:00	4	prochloro	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
b4b94d2c-c421-4d9b-9e60-3fc3fb81674e	2026-08-07T01:06:38+00:00	5	picoeuk	manual	fsc_small	chl_small	NA	NA	NA	NA	NA	NA
