start_date	gating_id
2023-12-30T19:00:00+00:00	8935f8ac-8671-4abc-88d6-ad6b8fe91967
2023-12-31T19:00:00+00:00	bbeb95c6-8343-45dd-b490-19c258c4df3f
2024-01-01T19:00:00+00:00	6efea086-f00c-4847-9727-986696c2299e
2024-01-02T19:00:00+00:00	42877c58-8fc6-404a-a9be-68ca08a34295
2024-01-03T19:00:00+00:00	9c5320f6-a925-48e0-b4d3-ed8064286349
2024-01-04T19:00:00+00:00	b492749b-e268-4f8f-ab8f-d58a93fabcf2
2024-01-05T19:00:00+00:00	dff11f5f-3a47-43fb-bf9e-e210b0518ae7
2024-01-06T19:00:00+00:00	e8394882-9764-401c-baec-fd65685fb9c6
2024-01-07T19:00:00+00:00	cf55fbb2-561d-4eeb-a09e-ac78c9b90c4e
2024-01-08T19:00:00+00:00	54c24054-0880-474c-89f6-3de13eb5ab09
2024-01-09T19:00:00+00:00	72017505-9518-4d3c-b5d2-c485117a5a91
